Node,Site,NO2,CO,O3,Pressure,NO2b,Humidity,Temperature,CO2,CO2temperature,Date,Hour,Segment,Interval,nValues
"jackpine","CPS",0,0,0,0,0,0,0,422.632350863336,12.0133333206177,1/12/2013 1:20:03 PM,13,4,"2013-01-12S1304",1

"jackpine","CPS",0,0,0,0,0,0,0,464.57551435857,12.091667175293,1/12/2013 1:25:04 PM,13,5,"2013-01-12S1305",1

"jackpine","CPS",0,0,0,0,0,0,0,448.376588952829,12.1000003814697,1/12/2013 1:30:04 PM,13,6,"2013-01-12S1306",1

"jackpine","CPS",0,0,0,0,0,0,0,432.493576592111,12.1183338165283,1/12/2013 1:35:04 PM,13,7,"2013-01-12S1307",1

"jackpine","CPS",0,0,0,0,0,0,0,420.311312688413,12.1983051300049,1/12/2013 1:40:04 PM,13,8,"2013-01-12S1308",1

"jackpine","CPS",0,0,0,0,0,0,0,420.450665499215,12.2466669082642,1/12/2013 1:45:00 PM,13,9,"2013-01-12S1309",1

"jackpine","CPS",0,0,0,0,0,0,0,425.385382325185,12.2550001144409,1/12/2013 1:50:00 PM,13,10,"2013-01-12S1310",1

"jackpine","CPS",0,0,0,0,0,0,0,423.175632952305,12.2200002670288,1/12/2013 1:55:00 PM,13,11,"2013-01-12S1311",1

"jackpine","CPS",0,0,0,0,0,0,0,419.650922079934,12.1999998092651,1/12/2013 2:00:00 PM,14,0,"2013-01-12S1400",1

"jackpine","CPS",0,0,0,0,0,0,0,420.404785357692,12.2016944885254,1/12/2013 2:05:01 PM,14,1,"2013-01-12S1401",1

"jackpine","CPS",0,0,0,0,0,0,0,422.438775441289,12.1883335113525,1/12/2013 2:10:00 PM,14,2,"2013-01-12S1402",1

"jackpine","CPS",0,0,0,0,0,0,0,424.103375902832,12.1103448867798,1/12/2013 2:15:00 PM,14,3,"2013-01-12S1403",1

"jackpine","CPS",0,0,0,0,0,0,0,422.113365730307,12.1000003814697,1/12/2013 2:20:01 PM,14,4,"2013-01-12S1404",1

"jackpine","CPS",0,0,0,0,0,0,0,422.613030141016,12.0983333587646,1/12/2013 2:25:01 PM,14,5,"2013-01-12S1405",1

"jackpine","CPS",0,0,0,0,0,0,0,424.661683738472,12.0950002670288,1/12/2013 2:30:01 PM,14,6,"2013-01-12S1406",1

"jackpine","CPS",0,0,0,0,0,0,0,424.773722394359,12.0200004577637,1/12/2013 2:35:02 PM,14,7,"2013-01-12S1407",1

"jackpine","CPS",0,0,0,0,0,0,0,419.65474072062,11.9700002670288,1/12/2013 2:40:02 PM,14,8,"2013-01-12S1408",1

"jackpine","CPS",0,0,0,0,0,0,0,420.29510529144,11.9216661453247,1/12/2013 2:45:02 PM,14,9,"2013-01-12S1409",1

"jackpine","CPS",0,0,0,0,0,0,0,419.489744223036,11.9033327102661,1/12/2013 2:50:02 PM,14,10,"2013-01-12S1410",1

"jackpine","CPS",0,0,0,0,0,0,0,421.485406948879,11.8999996185303,1/12/2013 2:55:03 PM,14,11,"2013-01-12S1411",1

"jackpine","CPS",0,0,0,0,0,0,0,423.905265238016,11.8625001907349,1/12/2013 3:00:03 PM,15,0,"2013-01-12S1500",1

"jackpine","CPS",0,0,0,0,0,0,0,420.974475332951,11.8288135528564,1/12/2013 3:05:03 PM,15,1,"2013-01-12S1501",1

"jackpine","CPS",0,0,0,0,0,0,0,419.171856738678,11.8183336257935,1/12/2013 3:10:03 PM,15,2,"2013-01-12S1502",1

"jackpine","CPS",0,0,0,0,0,0,0,419.210299534014,11.8206901550293,1/12/2013 3:15:03 PM,15,3,"2013-01-12S1503",1

"jackpine","CPS",0,0,0,0,0,0,0,419.101010307713,11.8199996948242,1/12/2013 3:20:03 PM,15,4,"2013-01-12S1504",1

"jackpine","CPS",0,0,0,0,0,0,0,421.306890442866,11.8249998092651,1/12/2013 3:25:03 PM,15,5,"2013-01-12S1505",1

"jackpine","CPS",0,0,0,0,0,0,0,424.570631913615,11.8000001907349,1/12/2013 3:30:04 PM,15,6,"2013-01-12S1506",1

"jackpine","CPS",0,0,0,0,0,0,0,448.201027043331,11.7533330917358,1/12/2013 3:35:04 PM,15,7,"2013-01-12S1507",1

